atributo,classe
"-94.281.914.987.983.600,00","0,00"
"-92.855.118.268.156.500,00","1.000.000.000.000.000.000,00"
"102.437.086.373.067.000,00","0,00"
"571.483.670.179.993.000,00","1.000.000.000.000.000.000,00"
"-12.828.341.423.140.700,00","0,00"
"391.789.649.990.107.000,00","1.000.000.000.000.000.000,00"
"95.046.508.838.398.100,00","0,00"
"-17.117.243.827.195.900,00","0,00"
"-97.462.965.848.978.200,00","0,00"
"-137.645.908.061.120.000,00","0,00"
"108.931.775.465.689.000,00","1.000.000.000.000.000.000,00"
"271.455.835.262.015.000,00","1.000.000.000.000.000.000,00"
"54.887.358.872.768.900,00","0,00"
"-153.240.749.569.416.000,00","0,00"
"188.717.291.246.823.000,00","0,00"
"228.781.347.620.228.000,00","0,00"
"693.053.990.919.605.000,00","1.000.000.000.000.000.000,00"
"185.831.742.026.920.000,00","0,00"
"334.383.186.053.217.000,00","1.000.000.000.000.000.000,00"
"-50.311.695.337.664.900,00","0,00"
"407.000.160.700.771.000,00","1.000.000.000.000.000.000,00"
"-131.004.716.442.008.000,00","0,00"
"482.216.026.910.613.000,00","1.000.000.000.000.000.000,00"
"18.538.920.028.806.700,00","0,00"
"37.201.029.160.439.300,00","0,00"
"-185.489.371.601.402.000,00","0,00"
"227.850.995.075.612.000,00","1.000.000.000.000.000.000,00"
"145.621.444.816.634.000,00","1.000.000.000.000.000.000,00"
"-113.860.555.533.248.000,00","0,00"
"43.199.242.475.462.900,00","0,00"
"206.715.452.226.511.000,00","1.000.000.000.000.000.000,00"
"-138.543.339.244.150.000,00","0,00"
"329.918.295.373.152.000,00","1.000.000.000.000.000.000,00"
"14.167.639.926.192.000,00","0,00"
"5.308.090.902.535.170,00","0,00"
"-88.413.007.240.317.100,00","0,00"
"-15.928.551.481.618.900,00","0,00"
"170.498.323.079.527.000,00","0,00"
"-167.646.230.860.734.000,00","0,00"
"-134.667.312.164.310.000,00","0,00"
"55.064.445.857.546.300,00","0,00"
"40.261.498.166.614.200,00","0,00"
"179.963.817.453.834.000,00","0,00"
"-39.933.366.757.828.300,00","0,00"
"-135.836.656.333.769.000,00","0,00"
"132.751.577.817.812.000,00","0,00"
"-79.563.003.297.322.000,00","0,00"
"80.790.116.208.778.300,00","0,00"
"474.669.704.606.663.000,00","1.000.000.000.000.000.000,00"
"843.665.473.691.989.000,00","1.000.000.000.000.000.000,00"
"-157.955.327.900.907.000,00","0,00"
"494.332.793.631.124.000,00","1.000.000.000.000.000.000,00"
"-38.537.549.762.090.900,00","1.000.000.000.000.000.000,00"
"204.783.292.117.709.000,00","0,00"
"475.131.607.171.066.000,00","1.000.000.000.000.000.000,00"
"78.666.960.995.701.000,00","0,00"
"182.952.894.257.041.000,00","0,00"
"-86.715.600.885.719.900,00","0,00"
"182.318.419.051.569.000,00","0,00"
"281.694.115.173.207.000,00","1.000.000.000.000.000.000,00"
"218.885.473.840.692.000,00","1.000.000.000.000.000.000,00"
"141.878.637.562.763.000,00","0,00"
"-76.624.424.168.410.300,00","0,00"
"55.561.991.011.216.000,00","0,00"
"24.484.901.845.934.200,00","0,00"
"205.024.382.880.078.000,00","0,00"
"-123.738.162.615.032.000,00","0,00"
"15.128.034.156.694.100,00","0,00"
"80.825.143.422.152.700,00","0,00"
"-121.385.097.491.096.000,00","0,00"
"-25.364.498.751.210.400,00","0,00"
"-151.991.340.335.946.000,00","0,00"
"-80.085.967.932.061.000,00","0,00"
"160.365.545.609.696.000,00","0,00"
"257.040.843.199.433.000,00","1.000.000.000.000.000.000,00"
"27.376.741.861.361.200,00","0,00"
"1.931.577.169.304.810,00","0,00"
"169.249.592.411.713.000,00","0,00"
"570.339.991.008.954.000,00","1.000.000.000.000.000.000,00"
"-154.352.747.320.594.000,00","0,00"
"33.530.488.482.234.200,00","0,00"
"-41.356.710.468.210.000,00","0,00"
"-245.695.221.846.253,00","1.000.000.000.000.000.000,00"
"170.928.869.001.193.000,00","0,00"
"55.903.234.157.044.200,00","0,00"
"35.130.804.096.789.100,00","0,00"
"-70.322.893.033.958.200,00","0,00"
"-4.280.866.166.052.150,00","0,00"
"-83.414.566.106.516.900,00","0,00"
"-76.055.176.346.772.400,00","0,00"
"-546.052.670.778.384,00","0,00"
"45.281.967.775.171.700,00","0,00"
"546.973.543.697.260.000,00","1.000.000.000.000.000.000,00"
"562.115.939.661.092.000,00","1.000.000.000.000.000.000,00"
"41.836.907.451.602.200,00","0,00"
"62.818.680.157.189.400,00","0,00"
"-35.520.252.172.705.700,00","0,00"
"697.709.572.583.049.000,00","1.000.000.000.000.000.000,00"
"-17.872.443.544.750.300,00","0,00"
"96.395.639.106.356.900,00","0,00"
"-7.015.406.400.418.750,00","1.000.000.000.000.000.000,00"
"316.097.166.750.295.000,00","1.000.000.000.000.000.000,00"
"-135.160.341.310.863.000,00","0,00"
"24.853.518.859.158.500,00","0,00"
"177.808.212.126.385.000,00","1.000.000.000.000.000.000,00"
"315.784.444.038.140.000,00","0,00"
"55.066.967.900.335.400,00","0,00"
"81.475.745.157.271.600,00","0,00"
"-64.576.151.610.347.400,00","0,00"
"-154.389.803.602.237.000,00","0,00"
"-104.658.990.423.814.000,00","0,00"
"-85.477.600.114.715.100,00","0,00"
"57.959.472.439.500.700,00","0,00"
"-115.107.847.343.678.000,00","0,00"
"24.783.420.233.413.700,00","0,00"
"107.261.485.913.649.000,00","0,00"
"310.569.073.107.073.000,00","1.000.000.000.000.000.000,00"
"-14.011.558.185.011.300,00","0,00"
"-44.097.848.308.380.900,00","0,00"
"-59.821.480.589.696.500,00","0,00"
"189.484.538.621.880.000,00","0,00"
"-87.493.043.352.673.100,00","0,00"
"367.880.851.583.780.000,00","1.000.000.000.000.000.000,00"
"-222.043.453.295.969.000,00","0,00"
"493.283.182.948.931.000,00","1.000.000.000.000.000.000,00"
"-124.394.566.446.488.000,00","0,00"
"28.525.922.780.352.700,00","0,00"
"74.781.719.377.564.400,00","0,00"
"642.636.806.687.978.000,00","1.000.000.000.000.000.000,00"
"125.647.916.641.057.000,00","0,00"
"-136.819.055.149.012.000,00","0,00"
"149.712.683.041.626.000,00","1.000.000.000.000.000.000,00"
"14.648.830.380.488.400,00","0,00"
"385.362.493.932.721.000,00","1.000.000.000.000.000.000,00"
"4.448.773.468.620.030,00","0,00"
"86.767.329.099.015.100,00","0,00"
"4.851.765.001.666.530,00","0,00"
"-35.309.253.754.696.600,00","0,00"
"7.481.772.206.685.160,00","0,00"
"501.018.004.037.432.000,00","1.000.000.000.000.000.000,00"
"694.021.384.870.302.000,00","1.000.000.000.000.000.000,00"
"621.921.522.810.311.000,00","1.000.000.000.000.000.000,00"
"35.510.109.624.223.100,00","0,00"
"-66.349.900.640.626.600,00","0,00"
"7.015.625.242.480.520,00","0,00"
"-184.439.852.798.766.000,00","0,00"
"493.613.123.823.355.000,00","1.000.000.000.000.000.000,00"
"319.852.431.482.865.000,00","1.000.000.000.000.000.000,00"
"-190.435.837.880.313.000,00","0,00"
"274.745.783.177.212.000,00","1.000.000.000.000.000.000,00"
"552.421.332.773.138.000,00","1.000.000.000.000.000.000,00"
"120.047.740.763.013.000,00","0,00"
"318.883.681.879.501.000,00","1.000.000.000.000.000.000,00"
"28.518.182.925.775.900,00","0,00"
"535.753.963.908.902.000,00","1.000.000.000.000.000.000,00"
"-97.859.087.384.153.000,00","0,00"
"321.868.185.138.030.000,00","1.000.000.000.000.000.000,00"
"82.117.049.029.338.000,00","0,00"
"31.579.149.057.992.500,00","0,00"
"-4.670.570.113.844.690,00","0,00"
"-121.517.855.546.493.000,00","0,00"
"338.483.510.515.692.000,00","1.000.000.000.000.000.000,00"
"157.948.607.435.820.000,00","0,00"
"-48.896.066.446.404.200,00","0,00"
"112.272.225.430.222.000,00","0,00"
"-49.519.988.696.624.900,00","0,00"
"615.253.426.244.203.000,00","1.000.000.000.000.000.000,00"
"10.683.846.977.053.700,00","0,00"
"395.432.199.680.198.000,00","1.000.000.000.000.000.000,00"
"-38.072.992.557.822.600,00","0,00"
"24.719.101.635.472.200,00","0,00"
"317.423.161.674.978.000,00","1.000.000.000.000.000.000,00"
"314.702.025.168.484.000,00","1.000.000.000.000.000.000,00"
"-46.284.359.255.675.700,00","0,00"
"45.095.215.011.323.900,00","0,00"
"365.685.948.030.106.000,00","1.000.000.000.000.000.000,00"
"292.917.039.256.087.000,00","1.000.000.000.000.000.000,00"
"52.774.726.560.076.300,00","0,00"
"157.791.632.344.997.000,00","0,00"
"-46.856.076.214.476.400,00","0,00"
"51.011.666.908.940.900,00","0,00"
"-11.754.037.862.462.500,00","0,00"
"47.608.793.615.655.600,00","0,00"
"95.727.418.284.854.300,00","0,00"
"15.704.697.849.153.500,00","0,00"
"75.936.676.866.727.800,00","0,00"
"-72.156.428.646.541.900,00","0,00"
"467.151.319.635.223.000,00","1.000.000.000.000.000.000,00"
"162.077.164.167.916.000,00","0,00"
"495.151.777.949.960.000,00","1.000.000.000.000.000.000,00"
"54.175.266.483.938.400,00","0,00"
"136.262.644.345.666.000,00","1.000.000.000.000.000.000,00"
"539.842.329.692.772.000,00","1.000.000.000.000.000.000,00"
"39.799.086.942.698.600,00","0,00"
"139.370.323.408.923.000,00","0,00"
"-40.640.935.909.870.900,00","0,00"
"113.137.528.333.598.000,00","0,00"
"311.436.958.826.249.000,00","1.000.000.000.000.000.000,00"
"634.371.226.373.846.000,00","1.000.000.000.000.000.000,00"
"525.109.283.915.523.000,00","1.000.000.000.000.000.000,00"
"-71.015.870.694.329.700,00","0,00"
"70.880.263.849.134.700,00","0,00"
"197.100.163.453.823.000,00","0,00"
"35.234.277.964.035.400,00","0,00"
"109.930.228.536.355.000,00","0,00"
"42.132.412.330.802.300,00","0,00"
"-20.377.640.019.268.400,00","0,00"
"27.113.011.253.945.600,00","0,00"
"-152.409.679.549.759.000,00","0,00"
"613.973.787.114.671.000,00","1.000.000.000.000.000.000,00"
"-67.598.625.776.598.700,00","0,00"
"64.746.836.834.468.200,00","0,00"
"-261.889.346.585.541.000,00","0,00"
"214.068.133.167.485.000,00","1.000.000.000.000.000.000,00"
"585.172.423.013.215.000,00","1.000.000.000.000.000.000,00"
"475.492.716.939.488.000,00","1.000.000.000.000.000.000,00"
"189.955.677.726.469.000,00","0,00"
"70.698.755.061.476.600,00","0,00"
"119.805.579.359.397.000,00","1.000.000.000.000.000.000,00"
"-123.110.136.205.193.000,00","0,00"
"121.104.061.119.573.000,00","0,00"
"338.732.151.711.626.000,00","1.000.000.000.000.000.000,00"
"-5.818.649.100.284.890,00","0,00"
"-128.575.113.583.338.000,00","0,00"
"172.425.318.736.977.000,00","0,00"
"204.760.308.789.353.000,00","1.000.000.000.000.000.000,00"
"59.879.354.077.610.400,00","1.000.000.000.000.000.000,00"
"-22.446.645.808.053.600,00","0,00"
"322.287.352.209.594.000,00","1.000.000.000.000.000.000,00"
"80.098.877.998.406.300,00","0,00"
"327.338.989.811.583.000,00","1.000.000.000.000.000.000,00"
"94.746.403.672.569.300,00","0,00"
"89.753.690.478.059.200,00","0,00"
"449.916.656.534.849.000,00","1.000.000.000.000.000.000,00"
"41.467.895.789.813.300,00","0,00"
"377.470.717.722.035.000,00","1.000.000.000.000.000.000,00"
"293.561.642.630.707.000,00","1.000.000.000.000.000.000,00"
"139.319.366.170.301.000,00","1.000.000.000.000.000.000,00"
"-78.972.566.169.672.000,00","0,00"
"43.877.061.764.482.300,00","0,00"
"-258.495.218.213.661.000,00","1.000.000.000.000.000.000,00"
"-227.195.863.786.013.000,00","0,00"
"437.201.674.743.051.000,00","1.000.000.000.000.000.000,00"
"-72.466.477.175.264.900,00","0,00"
"-1.153.389.324.946.550,00","0,00"
"-4.306.472.455.256.560,00","1.000.000.000.000.000.000,00"
"744.891.580.728.886.000,00","1.000.000.000.000.000.000,00"
"479.687.297.486.648.000,00","1.000.000.000.000.000.000,00"
"269.258.187.944.743.000,00","1.000.000.000.000.000.000,00"
"-175.274.734.018.476.000,00","0,00"
"-151.497.620.304.754.000,00","0,00"
"-65.379.958.594.322.400,00","0,00"
"51.379.023.419.857.600,00","0,00"
"60.136.406.608.838.200,00","0,00"
"352.460.039.347.481.000,00","1.000.000.000.000.000.000,00"
"-124.703.898.161.080.000,00","0,00"
"26.114.978.254.343.300,00","0,00"
"497.960.963.470.559.000,00","1.000.000.000.000.000.000,00"
"573.520.559.882.731.000,00","1.000.000.000.000.000.000,00"
"3.399.375.073.265.990,00","0,00"
"16.721.104.011.389.500,00","0,00"
"504.068.833.048.235.000,00","1.000.000.000.000.000.000,00"
"-35.688.644.499.122.500,00","0,00"
"-157.296.527.742.482.000,00","0,00"
"265.190.093.309.037.000,00","1.000.000.000.000.000.000,00"
"133.223.738.840.436.000,00","0,00"
"127.788.904.553.999.000,00","0,00"
"473.841.238.931.106.000,00","1.000.000.000.000.000.000,00"
"318.575.030.674.057.000,00","1.000.000.000.000.000.000,00"
"44.653.713.741.017.900,00","0,00"
"11.785.427.307.176.300,00","0,00"
"83.552.071.077.827.900,00","0,00"
"136.655.040.017.281.000,00","0,00"
"504.053.526.693.880.000,00","1.000.000.000.000.000.000,00"
"417.239.435.227.420.000,00","1.000.000.000.000.000.000,00"
"139.792.389.459.555.000,00","1.000.000.000.000.000.000,00"
"173.772.382.422.954.000,00","1.000.000.000.000.000.000,00"
"4.167.136.370.649.400,00","0,00"
"466.660.086.137.589.000,00","1.000.000.000.000.000.000,00"
"-47.347.768.762.553.600,00","0,00"
"-95.783.032.056.365.900,00","0,00"
"145.565.502.718.407.000,00","0,00"
"463.526.892.811.540.000,00","1.000.000.000.000.000.000,00"
"-10.928.854.695.322.800,00","0,00"
"-11.544.045.381.877.000,00","0,00"
"51.791.328.141.230.600,00","0,00"
"311.329.431.310.914.000,00","1.000.000.000.000.000.000,00"
"409.116.338.861.003.000,00","1.000.000.000.000.000.000,00"
"-108.475.107.290.794.000,00","0,00"
"36.027.020.761.804.000,00","0,00"
"257.359.541.930.316.000,00","1.000.000.000.000.000.000,00"
"-159.925.086.305.587.000,00","0,00"
"9.856.697.632.252.520,00","0,00"
"-12.484.874.616.306.500,00","0,00"
"39.870.427.700.281.500,00","0,00"
"-54.829.704.667.985.900,00","0,00"
"421.284.139.714.936.000,00","1.000.000.000.000.000.000,00"
"377.359.712.849.248.000,00","1.000.000.000.000.000.000,00"
"-26.452.437.942.698.600,00","0,00"
"14.810.280.556.913.500,00","0,00"
"91.751.715.347.922.600,00","0,00"
"519.027.648.688.223.000,00","1.000.000.000.000.000.000,00"
"2.380.576.553.957.170,00","0,00"
"282.716.700.720.255.000,00","1.000.000.000.000.000.000,00"
"19.018.161.940.579.400,00","0,00"
"316.200.441.301.099.000,00","1.000.000.000.000.000.000,00"
"62.915.546.224.410.000,00","0,00"
"252.745.441.553.384.000,00","0,00"
"-109.608.876.002.028.000,00","0,00"
"-54.435.895.914.120.200,00","0,00"
"145.836.864.661.975.000,00","1.000.000.000.000.000.000,00"
"111.878.659.123.330.000,00","0,00"
"82.811.807.230.938.400,00","1.000.000.000.000.000.000,00"
"671.816.065.151.862.000,00","1.000.000.000.000.000.000,00"
"85.409.202.121.051.700,00","0,00"
"415.506.165.271.269.000,00","1.000.000.000.000.000.000,00"
"71.619.721.913.350.000,00","0,00"
"368.292.885.059.489.000,00","1.000.000.000.000.000.000,00"
"-48.157.055.386.872.900,00","0,00"
"-95.084.890.858.119.000,00","1.000.000.000.000.000.000,00"
"7.480.712.418.902.760,00","0,00"
"506.425.171.792.366.000,00","1.000.000.000.000.000.000,00"
"375.392.674.315.912.000,00","1.000.000.000.000.000.000,00"
"44.782.317.147.736.400,00","0,00"
"-47.275.822.196.970.100,00","0,00"
"100.592.661.664.680.000,00","0,00"
"-57.561.633.127.994.600,00","0,00"
"386.706.571.690.264.000,00","1.000.000.000.000.000.000,00"
"467.824.456.931.329.000,00","1.000.000.000.000.000.000,00"
"437.422.621.838.673.000,00","1.000.000.000.000.000.000,00"
"724.359.271.533.551.000,00","1.000.000.000.000.000.000,00"
"-38.790.674.041.960.800,00","0,00"
"527.029.220.265.211.000,00","1.000.000.000.000.000.000,00"
"33.503.849.880.286.500,00","0,00"
"171.417.227.732.863.000,00","0,00"
"-203.836.138.050.701.000,00","0,00"
"616.021.357.936.827.000,00","1.000.000.000.000.000.000,00"
"-197.329.091.513.941.000,00","0,00"
"519.563.695.080.075.000,00","1.000.000.000.000.000.000,00"
"475.007.952.085.157.000,00","1.000.000.000.000.000.000,00"
"282.259.338.504.320.000,00","1.000.000.000.000.000.000,00"
"-48.595.539.904.496.900,00","0,00"
"455.622.360.111.782.000,00","1.000.000.000.000.000.000,00"
"251.721.301.649.183.000,00","1.000.000.000.000.000.000,00"
"469.235.307.052.139.000,00","1.000.000.000.000.000.000,00"
"441.507.629.803.342.000,00","1.000.000.000.000.000.000,00"
"-15.339.264.140.855.900,00","0,00"
"-68.690.607.721.701.600,00","1.000.000.000.000.000.000,00"
"-72.056.562.819.050.000,00","0,00"
"470.590.314.551.865.000,00","1.000.000.000.000.000.000,00"
"-18.251.972.910.893.500,00","0,00"
"186.131.606.841.489.000,00","1.000.000.000.000.000.000,00"
"54.007.732.710.446.700,00","0,00"
"494.024.808.001.604.000,00","1.000.000.000.000.000.000,00"
"62.480.848.357.488.400,00","0,00"
"692.547.004.694.410.000,00","1.000.000.000.000.000.000,00"
"52.910.996.751.217.900,00","0,00"
"44.117.383.422.727.200,00","1.000.000.000.000.000.000,00"
"137.535.854.417.411.000,00","0,00"
"206.257.906.928.258.000,00","1.000.000.000.000.000.000,00"
"414.085.793.766.343.000,00","1.000.000.000.000.000.000,00"
"164.963.270.006.764.000,00","1.000.000.000.000.000.000,00"
"146.014.201.230.747.000,00","0,00"
"124.928.415.329.885.000,00","0,00"
"-59.120.923.224.862.100,00","0,00"
"299.178.339.188.539.000,00","1.000.000.000.000.000.000,00"
"34.109.669.084.461.200,00","0,00"
"70.870.100.345.114.200,00","0,00"
"94.875.745.823.499.000,00","0,00"
"122.044.650.010.903.000,00","0,00"
"51.852.006.327.851.400,00","0,00"
"18.802.283.802.831.000,00","0,00"
"-78.126.581.918.815.300,00","0,00"
"110.531.658.198.721.000,00","0,00"
"46.233.403.998.437.900,00","0,00"
"136.404.857.477.919.000,00","0,00"
"66.154.009.828.098.500,00","0,00"
"-73.912.247.679.928.700,00","0,00"
"-77.678.571.452.022.900,00","0,00"
"265.193.885.090.726.000,00","1.000.000.000.000.000.000,00"
"-83.373.444.981.656.300,00","0,00"
"-92.855.781.222.389.100,00","0,00"
"439.703.837.910.187.000,00","1.000.000.000.000.000.000,00"
"500.996.315.213.754.000,00","1.000.000.000.000.000.000,00"
"-22.240.039.700.077.000,00","0,00"
"334.877.169.407.462.000,00","1.000.000.000.000.000.000,00"
"65.508.987.592.576.700,00","0,00"
"-11.960.114.633.151.100,00","0,00"
"-9.545.406.119.863.510,00","0,00"
"354.562.976.899.065.000,00","1.000.000.000.000.000.000,00"
"404.772.029.614.052.000,00","1.000.000.000.000.000.000,00"
"26.577.931.546.479.000,00","0,00"
"-83.324.046.186.674.700,00","0,00"
"-142.984.673.620.295.000,00","0,00"
"-5.560.139.469.490.910,00","0,00"
"3.463.195.403.715.940,00","0,00"
"15.156.436.322.736.900,00","0,00"
"46.269.584.288.275.800,00","0,00"
"2.486.489.827.504.990,00","0,00"
"-22.309.715.649.939.400,00","0,00"
"26.810.834.961.171.300,00","0,00"
"-38.343.875.986.042.900,00","0,00"
"119.570.775.024.352.000,00","1.000.000.000.000.000.000,00"
"41.713.653.408.442.100,00","0,00"
"-280.024.292.986.100.000,00","0,00"
"-2.019.064.380.033.210,00","0,00"
"619.611.972.888.915.000,00","1.000.000.000.000.000.000,00"
"105.834.655.162.068.000,00","0,00"
"622.233.412.598.960.000,00","1.000.000.000.000.000.000,00"
"507.031.813.000.796.000,00","1.000.000.000.000.000.000,00"
"520.830.820.079.796.000,00","1.000.000.000.000.000.000,00"
"36.216.656.086.547.400,00","0,00"
"19.565.467.263.052.300,00","0,00"
"-2.603.370.625.267.450,00","0,00"
"229.479.316.525.707.000,00","1.000.000.000.000.000.000,00"
"73.264.867.948.732.200,00","1.000.000.000.000.000.000,00"
"-74.297.240.068.852.700,00","0,00"
"318.719.933.266.226.000,00","1.000.000.000.000.000.000,00"
"-45.229.089.695.323.700,00","0,00"
"-146.286.404.658.544.000,00","0,00"
"-5.467.379.189.730.660,00","0,00"
"540.731.620.350.324.000,00","1.000.000.000.000.000.000,00"
"78.117.820.056.938.800,00","0,00"
"-70.934.696.816.089.900,00","0,00"
"-34.738.995.533.864.700,00","0,00"
"26.063.918.214.861.000,00","0,00"
"110.062.898.231.627.000,00","0,00"
"-137.286.291.472.090.000,00","0,00"
"96.483.090.632.255.100,00","0,00"
